Date;Open;High;Low;Close;Volume;MarketCap
22/11/2017;0.411804;0.434351;0.410856;0.424966;2133620;186363000
21/11/2017;0.389879;0.411804;0.365866;0.409268;1772640;176441000
20/11/2017;0.390284;0.396911;0.380672;0.388147;1819740;176624000
19/11/2017;0.391793;0.409705;0.382528;0.396127;1835000;177307000
18/11/2017;0.381277;0.413679;0.373812;0.393192;1969390;172548000
17/11/2017;0.384431;0.397738;0.369854;0.382131;1980130;173975000
16/11/2017;0.401827;0.419997;0.385122;0.386410;2180000;181848000
15/11/2017;0.411484;0.423126;0.394716;0.399901;1799410;186218000
14/11/2017;0.403935;0.418315;0.392954;0.410179;1947590;182802000
13/11/2017;0.391421;0.422829;0.386834;0.404351;1960230;177139000
12/11/2017;0.400736;0.415540;0.345663;0.391846;1866340;181354000
11/11/2017;0.407780;0.429866;0.392597;0.401751;1583430;184542000
10/11/2017;0.469663;0.470800;0.392869;0.410536;2519370;212547000
09/11/2017;0.445564;0.501265;0.441382;0.463650;3522770;201641000
08/11/2017;0.378141;0.457383;0.376073;0.448896;4832510;171129000
07/11/2017;0.349090;0.384519;0.346785;0.379993;2136720;157982000
06/11/2017;0.321612;0.370337;0.317136;0.350545;2468120;145546000
05/11/2017;0.327413;0.349418;0.318867;0.322942;1423940;148172000
04/11/2017;0.321272;0.342061;0.315054;0.328461;1343780;145393000
03/11/2017;0.327746;0.336285;0.311506;0.320161;1652870;148322000
02/11/2017;0.366391;0.376286;0.285308;0.328369;4398220;165811000
01/11/2017;0.388676;0.392994;0.351026;0.369860;2326720;175896000
31/10/2017;0.359329;0.390580;0.358048;0.390580;1542910;162615000
30/10/2017;0.358556;0.365726;0.349367;0.360841;888856;162265000
29/10/2017;0.347655;0.375632;0.347286;0.360492;2141310;157332000
28/10/2017;0.347301;0.352109;0.338595;0.347635;865695;157172000
27/10/2017;0.346623;0.356157;0.337534;0.349003;964655;156865000
26/10/2017;0.357190;0.373580;0.338449;0.346785;1144960;161647000
25/10/2017;0.359791;0.368744;0.332808;0.353409;1385060;162824000
24/10/2017;0.328679;0.388625;0.315785;0.359573;2028920;148744000
23/10/2017;0.339554;0.344703;0.316624;0.333423;1453130;153666000
22/10/2017;0.343103;0.354803;0.326849;0.339187;1479960;155272000
21/10/2017;0.367600;0.369348;0.318334;0.344082;2249650;166358000
20/10/2017;0.368810;0.392459;0.357450;0.366188;1936580;166906000
19/10/2017;0.390811;0.400052;0.367208;0.371025;1586320;176862000
18/10/2017;0.404692;0.407403;0.366012;0.388951;1308610;183144000
17/10/2017;0.400587;0.409457;0.386913;0.407457;1580600;181287000
16/10/2017;0.396609;0.424118;0.390395;0.410087;1628770;179486000
15/10/2017;0.391393;0.409574;0.359108;0.395611;2327030;177126000
14/10/2017;0.392695;0.405869;0.381644;0.390499;1545690;177715000
13/10/2017;0.376244;0.401600;0.336320;0.389132;3300280;170270000
12/10/2017;0.398035;0.411306;0.374674;0.376612;3620640;180132000
11/10/2017;0.400339;0.422003;0.380979;0.397776;2534060;181174000
10/10/2017;0.394199;0.423704;0.379170;0.397485;2158910;178396000
09/10/2017;0.426192;0.436527;0.386101;0.390481;3135910;192874000
08/10/2017;0.457436;0.457436;0.419068;0.424396;1994350;207014000
07/10/2017;0.467108;0.475068;0.441465;0.461798;1195250;211391000
06/10/2017;0.441573;0.473059;0.438291;0.465543;1420160;199835000
05/10/2017;0.447203;0.449161;0.433066;0.441996;1352100;202383000
04/10/2017;0.457827;0.491128;0.444072;0.447794;1577820;207191000
03/10/2017;0.448327;0.481336;0.439717;0.459609;1670930;202891000
02/10/2017;0.460142;0.466589;0.445460;0.447615;1244450;208239000
01/10/2017;0.484165;0.490568;0.453589;0.458944;1326000;219110000
30/09/2017;0.487713;0.498243;0.474255;0.483175;1195870;220716000
29/09/2017;0.493715;0.499521;0.441714;0.487756;2144370;223432000
28/09/2017;0.516791;0.526922;0.489065;0.493983;1208350;233875000
