Date;Open;High;Low;Close;Volume;MarketCap
22/11/2017;0.269115;0.328617;0.266229;0.297881;7793390;268846000
21/11/2017;0.262415;0.298287;0.248089;0.268989;3763940;262153000
20/11/2017;0.241412;0.270781;0.239399;0.263496;1607750;241170000
19/11/2017;0.237228;0.250387;0.235270;0.241960;1217420;236991000
18/11/2017;0.227539;0.240625;0.213643;0.238167;825041;227311000
17/11/2017;0.228500;0.239230;0.225212;0.227970;619487;228271000
16/11/2017;0.230674;0.242286;0.227702;0.229099;1233910;230443000
15/11/2017;0.224557;0.233548;0.221348;0.229508;1130760;224332000
14/11/2017;0.207979;0.228946;0.203462;0.224476;897405;207771000
13/11/2017;0.193806;0.220275;0.191778;0.206529;566697;193612000
12/11/2017;0.219775;0.219775;0.186471;0.192194;1249890;219555000
11/11/2017;0.213695;0.231515;0.209085;0.219978;1150300;213481000
10/11/2017;0.239790;0.256417;0.201767;0.215425;1243430;239550000
09/11/2017;0.233759;0.250776;0.219877;0.240588;1953440;233525000
08/11/2017;0.204082;0.234871;0.202371;0.234459;1694140;203878000
07/11/2017;0.193866;0.207306;0.193866;0.204320;852899;193672000
06/11/2017;0.199353;0.202932;0.192420;0.196400;432377;199154000
05/11/2017;0.201666;0.204316;0.193847;0.200115;343106;201465000
04/11/2017;0.213061;0.216008;0.197075;0.201205;480154;212848000
03/11/2017;0.243875;0.243875;0.193138;0.214148;1331170;243631000
02/11/2017;0.205177;0.264849;0.179815;0.246277;2393020;204972000
01/11/2017;0.199929;0.212312;0.196573;0.205301;697397;199729000
31/10/2017;0.196539;0.203539;0.195000;0.199587;719199;196343000
30/10/2017;0.199347;0.205374;0.193355;0.197073;612716;199147000
29/10/2017;0.192048;0.202104;0.190024;0.200644;567927;191856000
28/10/2017;0.198242;0.201367;0.191010;0.191010;504235;198043000
27/10/2017;0.193656;0.200412;0.190361;0.198331;450037;193463000
26/10/2017;0.202745;0.206381;0.186602;0.193836;926481;202542000
25/10/2017;0.213573;0.214229;0.193167;0.202588;535381;213359000
24/10/2017;0.193280;0.222608;0.193280;0.212795;1292760;193087000
23/10/2017;0.203596;0.207601;0.189342;0.193733;585671;203392000
22/10/2017;0.204300;0.209056;0.197945;0.205184;779176;204096000
21/10/2017;0.219089;0.221241;0.192080;0.204258;1068020;218870000
20/10/2017;0.221368;0.227795;0.211915;0.219249;1526680;221147000
19/10/2017;0.229634;0.231676;0.219580;0.220303;819756;229405000
18/10/2017;0.245356;0.245592;0.218283;0.229476;1009890;245111000
17/10/2017;0.250932;0.254530;0.235802;0.245213;1050880;250681000
16/10/2017;0.262593;0.268626;0.243356;0.251497;1851380;262331000
15/10/2017;0.257721;0.277622;0.237280;0.261466;2587270;257463000
14/10/2017;0.226503;0.279791;0.223733;0.256811;4597940;226277000
13/10/2017;0.219345;0.235280;0.207278;0.228357;3379250;219126000
12/10/2017;0.204925;0.223562;0.203969;0.219012;2968530;204720000
11/10/2017;0.199686;0.205245;0.192946;0.205196;1558820;199487000
10/10/2017;0.181791;0.207426;0.180930;0.200064;3168090;181609000
09/10/2017;0.168613;0.188500;0.163637;0.181779;2195520;168444000
08/10/2017;0.195459;0.197767;0.165002;0.169204;1433600;195263000
07/10/2017;0.191353;0.201217;0.180040;0.198538;1123080;191161000
06/10/2017;0.188002;0.198595;0.179305;0.191566;1789340;187814000
05/10/2017;0.166095;0.191090;0.162355;0.187904;1404000;165929000
04/10/2017;0.177342;0.178444;0.163092;0.166957;680219;177165000
03/10/2017;0.193532;0.195272;0.165802;0.177739;1974330;193338000
02/10/2017;0.205431;0.208618;0.193319;0.193841;2736480;205226000
01/10/2017;0.209986;0.212947;0.204032;0.204945;3535710;209775000
30/09/2017;0.166681;0.212350;0.164337;0.212350;4331390;166514000
29/09/2017;0.172482;0.173434;0.154581;0.166410;2097970;172310000
28/09/2017;0.173356;0.181120;0.159596;0.174028;4806750;173183000
27/09/2017;0.132396;0.183493;0.130622;0.177424;2704200;132264000
26/09/2017;0.131712;0.134023;0.126368;0.132864;1345830;131580000
25/09/2017;0.115515;0.132388;0.115362;0.130451;672965;115399000
24/09/2017;0.119604;0.121052;0.113231;0.115682;363849;119485000
23/09/2017;0.118023;0.120189;0.114642;0.119414;679478;117905000
22/09/2017;0.116088;0.121535;0.113246;0.118398;669175;115972000
21/09/2017;0.115178;0.127031;0.110924;0.115729;1170610;115063000
20/09/2017;0.112901;0.121606;0.110769;0.116184;904757;112788000
19/09/2017;0.117910;0.117910;0.109138;0.113213;513544;117792000
18/09/2017;0.105767;0.121902;0.105767;0.117597;882828;105661000
17/09/2017;0.100142;0.113831;0.095865;0.105767;569002;100042000
16/09/2017;0.101469;0.112266;0.091293;0.099854;1111320;101367000
15/09/2017;0.089412;0.110935;0.072963;0.102070;2350330;89322800
14/09/2017;0.116767;0.118138;0.087133;0.088152;1583700;116651000
13/09/2017;0.124929;0.126533;0.109187;0.116828;1056280;124804000
12/09/2017;0.132719;0.142039;0.121007;0.125197;1709430;132586000
11/09/2017;0.127306;0.135041;0.124553;0.132628;1464060;127179000
10/09/2017;0.129055;0.133808;0.115941;0.127516;1419660;128926000
09/09/2017;0.136960;0.138624;0.126439;0.129348;1685640;136823000
08/09/2017;0.156606;0.192588;0.126545;0.135448;7264460;156450000
07/09/2017;0.147528;0.167509;0.140707;0.155623;3533350;147380000
06/09/2017;0.129885;0.150526;0.127905;0.148698;2208370;129755000
05/09/2017;0.116538;0.134057;0.102284;0.130319;2264870;116421000
04/09/2017;0.141199;0.141479;0.107460;0.117797;1916160;141058000
03/09/2017;0.140668;0.147561;0.135453;0.140358;826290;140527000
02/09/2017;0.149545;0.150262;0.136854;0.140028;1226480;149396000
01/09/2017;0.138701;0.148310;0.136507;0.147426;879871;138562000
31/08/2017;0.137687;0.141196;0.135920;0.139713;1010480;137549000
30/08/2017;0.138953;0.140876;0.134344;0.137814;1129500;138814000
29/08/2017;0.144485;0.147152;0.137039;0.139428;1740080;144341000
28/08/2017;0.139340;0.147673;0.133747;0.144408;1381760;139201000
27/08/2017;0.138376;0.142094;0.135495;0.138796;1479990;138237000
26/08/2017;0.131853;0.140772;0.128849;0.138522;1068250;131721000
25/08/2017;0.137907;0.139928;0.128803;0.130978;1236130;137769000
24/08/2017;0.137624;0.142084;0.133901;0.138376;1431140;137487000
23/08/2017;0.128796;0.152499;0.128533;0.136445;2421980;128667000
22/08/2017;0.132686;0.133023;0.121751;0.128908;896213;132553000
21/08/2017;0.135715;0.141407;0.129787;0.132138;1627220;135579000
20/08/2017;0.123494;0.139289;0.118883;0.136642;1582440;123370000
19/08/2017;0.116435;0.127137;0.109911;0.124306;1348900;116319000
