Date;Open;High;Low;Close;Volume;MarketCap
22/11/2017;290.89;321.28;290.89;319.73;139325000;777089000
21/11/2017;301.87;307.82;281.85;290.64;82637900;804205000
20/11/2017;299.32;304.26;296.36;302.17;55245200;795282000
19/11/2017;298.22;302.59;294.51;299.33;53157100;790267000
18/11/2017;290.83;304.79;287.20;298.15;61087000;768597000
17/11/2017;293.39;294.76;283.98;291.19;56387900;773268000
16/11/2017;290.25;320.95;288.50;294.91;173976000;762905000
15/11/2017;271.17;297.92;271.17;290.56;89937200;710792000
14/11/2017;265.58;275.89;263.64;271.44;52265100;694229000
13/11/2017;298.73;298.73;258.33;265.45;115940000;778787000
12/11/2017;253.63;288.67;231.68;288.67;119639000;659346000
11/11/2017;238.16;269.72;236.25;253.60;68016100;617454000
10/11/2017;261.95;272.76;231.58;237.88;78740400;677262000
09/11/2017;250.55;270.18;244.14;262.00;86573400;645990000
08/11/2017;240.13;252.35;238.26;250.60;60804200;617406000
07/11/2017;228.75;245.02;228.27;240.87;55446200;586502000
06/11/2017;225.65;236.34;222.34;228.69;47873100;576941000
05/11/2017;230.32;232.77;224.34;225.35;38159100;587210000
04/11/2017;232.63;234.51;224.81;230.39;36530200;591459000
03/11/2017;217.88;240.39;216.45;232.63;48622200;552362000
02/11/2017;222.91;224.15;212.09;218.16;47381200;563565000
01/11/2017;233.93;233.93;220.32;222.41;47917100;589719000
31/10/2017;239.86;239.93;231.72;233.01;38363600;602974000
30/10/2017;233.63;244.42;229.00;241.22;50794000;585624000
29/10/2017;231.63;238.78;224.64;234.33;59020900;578982000
28/10/2017;243.72;246.68;231.06;231.07;45309100;607479000
27/10/2017;233.33;255.91;227.84;244.52;131517000;579905000
26/10/2017;217.36;235.65;217.36;233.67;41638100;538633000
25/10/2017;215.90;227.99;208.75;217.69;44717900;533463000
24/10/2017;206.59;227.38;205.07;216.04;37788300;509003000
23/10/2017;213.41;213.42;201.15;206.52;26665700;524261000
22/10/2017;212.82;219.28;208.30;213.73;26263000;521286000
21/10/2017;222.05;223.39;208.83;212.46;37115000;542326000
20/10/2017;230.20;234.22;222.52;222.52;29093800;560579000
19/10/2017;229.39;237.61;224.75;230.07;30300100;556979000
18/10/2017;231.15;239.31;217.17;229.30;29137800;559570000
17/10/2017;233.11;250.28;227.69;231.28;60696400;562642000
16/10/2017;231.96;235.96;230.45;233.01;22198300;558212000
15/10/2017;240.66;240.66;228.25;232.63;25648400;577433000
14/10/2017;240.05;242.13;238.07;240.89;21199600;574275000
13/10/2017;227.05;251.00;222.60;240.05;62551500;541560000
12/10/2017;236.44;236.99;227.00;227.00;39391300;562261000
11/10/2017;235.32;240.14;231.64;236.13;20522300;557915000
10/10/2017;229.71;242.36;226.36;235.66;27876900;542934000
09/10/2017;241.46;242.47;226.57;229.49;33586100;569009000
08/10/2017;253.52;256.20;240.55;241.06;30469500;595599000
07/10/2017;257.25;257.56;246.53;253.98;30163700;602523000
06/10/2017;254.85;272.76;253.32;257.61;49397500;595099000
05/10/2017;237.64;265.84;227.90;254.82;48244700;553211000
04/10/2017;253.00;253.14;237.34;237.91;22195500;587108000
03/10/2017;258.16;260.00;238.33;252.94;36278200;597264000
02/10/2017;264.51;273.77;254.74;257.60;52062000;610037000
01/10/2017;277.35;279.68;263.94;263.94;33546100;637677000
30/09/2017;289.96;292.60;275.43;277.53;37283500;664608000
29/09/2017;311.49;311.49;272.38;290.12;71232100;711727000
28/09/2017;285.65;413.06;281.97;310.60;296921000;650661000
27/09/2017;231.26;296.87;229.84;285.36;130957000;525065000
26/09/2017;230.70;234.59;228.74;231.47;20525600;522161000
25/09/2017;205.65;233.60;205.41;230.77;32460800;463963000
24/09/2017;204.02;207.69;199.50;205.63;15176600;458828000
23/09/2017;195.50;215.64;192.29;204.21;29531600;438281000
22/09/2017;175.53;203.67;174.99;195.84;43671100;392222000
21/09/2017;187.25;190.78;174.86;175.65;17620100;417102000
20/09/2017;186.99;192.84;183.26;187.86;12166600;415166000
19/09/2017;193.42;195.95;182.81;188.30;19791200;428072000
18/09/2017;174.01;193.16;174.01;193.16;27678900;383846000
17/09/2017;172.30;177.40;164.81;174.18;17358900;378861000
16/09/2017;181.10;184.53;165.55;172.46;22550100;396908000
15/09/2017;159.08;183.41;138.69;181.06;45620000;347512000
14/09/2017;197.68;204.79;158.83;158.88;35524600;430379000
13/09/2017;207.34;208.14;183.33;197.22;32634000;449957000
12/09/2017;207.90;221.41;203.27;207.77;26344600;449686000
11/09/2017;212.19;216.16;205.60;208.77;22339400;457445000
10/09/2017;213.30;220.22;195.84;212.91;26701400;458304000
09/09/2017;213.95;215.73;204.87;213.79;24960900;458172000
08/09/2017;247.40;247.40;206.16;213.99;30849900;528046000
07/09/2017;247.80;250.15;236.80;247.31;27100600;527118000
06/09/2017;227.81;248.71;225.62;247.01;29252500;482953000
