Strategy Name,Strategy Filename,Results Filename,Exchange,Strategy Type,BT Start Date,BT Start Date TS,BT End Date,BT End Date TS,Timerange,Start Balance,Total Pairs,Stake Type,Stake Amount,Timeframe,End Balance,Net Profit,Profit %,CAGR,Sortino,Sharpe,Profit Factor,Expectancy,Drawdown %,Calmar Ratio,Wins,Draws,Losses,Total Trades,Winrate %,Draws %,Loss %,Risk per Trade,Pairs with Profit,Pairs with Profit %,Trade Count Long,Trade Count Short,Profit Mean,Profit Median,Profit Total,Profit Total Long,Profit Total Short,Profit Total Abs,Profit Total Long Abs,Profit Total Short Abs,Calmar,Stoploss,Total Volume,Trades per Day,Market Change,Stake Currency,Rejected Signals,Max Open Trades,Trailing Stop,Trailing Stop Positive,Trailing Stop Positive Offset,Trailing Only Offset is Reached,Use Custom Stoploss,Use Exit Signal,Exit Profit Only,Exit Profit Offset,Ignore ROI if Entry Signal,Backtest Best Day,Backtest Worst Day,Backtest Best Day Abs,Backtest Worst Day Abs,Winning Days,Draw Days,Losing Days,Holding Avg,Holding Avg S,Winner Holding Avg,Winner Holding Avg S,Loser Holding Avg,Loser Holding Avg S,Max Drawdown,Max Relative Drawdown,Max Drawdown Abs,Drawdown Start,Drawdown Start Ts,Drawdown End,Drawdown End Ts,Max Drawdown Low,Max Drawdown High,Csum Min,Csum Max,H Timestamp,U Timestamp,Strategy Remark,Hyperopt,Highest win streak,Average win streak,Highest lose streak,Average lose streak,Timeframe average trades amount,Difference perc. from trades
BbandRsi,BbandRsiHopt.py,BbandRsi-spot-15m-2023-03-12_21-17-47.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,1690.4265210000099,690.4265209999999,0.6904265209999999,0.14014493083713897,0.2553041218470641,0.31730220546170734,1.0133319698285064,0.004706398163785597,0.8181030389187404,0.17130474300934498,4580,0,2499,7079,0.646984037293403,0.0,0.35301596270659696,284.12070344458965,28,0.56,7079,0,0.002198684079517306,0.014589288827515975,0.6904265209999999,0.6904265209999999,0.0,690.4265209999999,690.4265209999999,0.0,1.103584712535172,-0.25,2011290.45968425,4.85,5.18837879436268,USDT,1498176,10,0,,0.0,0,0,1,0,0.0,0,1.0989010989010988,-3.7622046926437154,642.835108,-2872.62622397,874,128,460,"1 day, 9:25:00",120300,21:56:00,78960,"2 days, 6:28:00",196080,11.998346081767538,0.8181030389187404,7602.892679889996,2021-05-08 18:15:00,1620497700000.0,2023-01-01 00:00:00,1672531200000.0,690.4265210000118,8293.319200890008,656.4837955500001,9293.319200890008,2023-03-12 21:03:26,1678651406,,0,,,,,,
BbandRsi,BbandRsiHopt.py,BbandRsi-spot-5m-2023-03-12_21-37-50.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,1349.4753121600027,349.4753121599997,0.3494753121599997,0.1049655212080971,0.2674572871395576,0.34421750512460236,1.0050505214690446,0.0017815333699851,0.8507886431831535,0.12337437981703366,10538,0,5743,16281,0.647257539463178,0.0,0.35274246053682207,281.78768991659234,30,0.6,16281,0,0.0008631292520408217,0.00817145561490961,0.3494753121599997,0.3494753121599997,0.0,349.4753121599997,349.4753121599997,0.0,0.7160291375226474,-0.25,4587785.37953204,14.85,4.119207696235764,USDT,4400186,10,0,,0.0,0,0,1,0,0.0,0,1.058976769607351,-5.575454274385786,467.56425132,-2031.68719866,670,1,426,11:40:00,42000,7:26:00,26760,19:25:00,69900,13.106267988408995,0.8507886431831535,7694.576970109987,2021-04-16 16:30:00,1618590600000.0,2023-01-01 00:00:00,1672531200000.0,349.4753121600024,8044.0522822699895,538.19536803,9044.05228226999,2023-03-12 21:03:26,1678651406,,0,,,,,,
BbandRsi,BbandRsiHopt.py,BbandRsi-spot-15m-2023-03-12_21-58-11.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,1690.4265210000099,690.4265209999999,0.6904265209999999,0.14014493083713897,0.2553041218470641,0.31730220546170734,1.0133319698285064,0.004706398163785597,0.8181030389187404,0.17130474300934498,4580,0,2499,7079,0.646984037293403,0.0,0.35301596270659696,284.12070344458965,28,0.56,7079,0,0.002198684079517306,0.014589288827515975,0.6904265209999999,0.6904265209999999,0.0,690.4265209999999,690.4265209999999,0.0,1.103584712535172,-0.25,2011290.45968425,4.85,5.18837879436268,USDT,1498176,10,0,,0.0,0,0,1,0,0.0,0,1.0989010989010988,-3.7622046926437154,642.835108,-2872.62622397,874,128,460,"1 day, 9:25:00",120300,21:56:00,78960,"2 days, 6:28:00",196080,11.998346081767538,0.8181030389187404,7602.892679889996,2021-05-08 18:15:00,1620497700000.0,2023-01-01 00:00:00,1672531200000.0,690.4265210000118,8293.319200890008,656.4837955500001,9293.319200890008,2023-03-12 21:49:51,1678654191,originally optimized for 1 day,1,,,,,,
BbandRsi,BbandRsiHopt.py,BbandRsi-spot-5m-2023-03-12_22-28-22.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,1349.4753121600027,349.4753121599997,0.3494753121599997,0.1049655212080971,0.2674572871395576,0.34421750512460236,1.0050505214690446,0.0017815333699851,0.8507886431831535,0.12337437981703366,10538,0,5743,16281,0.647257539463178,0.0,0.35274246053682207,281.78768991659234,30,0.6,16281,0,0.0008631292520408217,0.00817145561490961,0.3494753121599997,0.3494753121599997,0.0,349.4753121599997,349.4753121599997,0.0,0.7160291375226474,-0.25,4587785.37953204,14.85,4.119207696235764,USDT,4400186,10,0,,0.0,0,0,1,0,0.0,0,1.058976769607351,-5.575454274385786,467.56425132,-2031.68719866,670,1,426,11:40:00,42000,7:26:00,26760,19:25:00,69900,13.106267988408995,0.8507886431831535,7694.576970109987,2021-04-16 16:30:00,1618590600000.0,2023-01-01 00:00:00,1672531200000.0,349.4753121600024,8044.0522822699895,538.19536803,9044.05228226999,2023-03-12 22:07:54,1678655274,aloready in sl,1,,,,,,
DemaSmaCrossoverHopt,DemaSmaCrossoverHopt.py,DemaSmaCrossoverHopt-spot-1d-2023-03-13_11-12-01.json,binance,spot,2017-08-17 00:00:00,1502928000000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1d,13075.855681429992,12075.85568143,12.07585568143,0.6128587279493316,0.5784537665430074,0.4293563127138692,1.1356598045985604,0.06550508709950642,0.5910991265288762,1.036812102139678,513,0,479,992,0.5171370967741935,0.0,0.48286290322580644,959.4643065516835,25,0.5,992,0,0.03527602047696222,0.08552474383611719,12.07585568143,12.07585568143,0.0,12075.85568143,12075.85568143,0.0,19.88308317073867,-0.25,951788.5920992701,0.51,7.62046276829005,USDT,16658,10,0,,0.0,0,0,1,0,0.0,0,1.178821178813389,-2.5143675852662613,2361.6173108,-4160.88617244,337,1297,272,"9 days, 7:15:00",803700,"8 days, 0:31:00",693060,"10 days, 16:11:00",922260,7.442608415952215,0.5910991265288762,18902.20191094,2021-11-25 00:00:00,1637798400000.0,2023-01-01 00:00:00,1672531200000.0,12075.855681429992,30978.05759236999,774.81830226,31978.05759236999,2023-03-13 11:10:28,1678702228,already in sl,0,,,,,,
DemaSmaCrossoverHopt,DemaSmaCrossoverHopt.py,DemaSmaCrossoverHopt-spot-4h-2023-03-13_11-13-05.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,4h,10965.16700642,9965.167006419995,9.965167006419994,0.5612731176711088,0.6901702040685821,0.5331786147059011,1.0426992210191686,0.023763362157280588,0.7318899619532132,0.7668818358612612,2075,0,2604,4679,0.4434708270998077,0.0,0.5565291729001923,1206.2162855216563,30,0.6,4679,0,0.007173646397796091,-0.01415119476336216,9.965167006419994,9.965167006419994,0.0,9965.167006419995,9965.167006419995,0.0,13.258250488146937,-0.25,5643885.99995583,2.38,6.874541178909492,USDT,117132,10,0,,0.0,0,0,1,0,0.0,0,1.461660307963491,-2.358439851460516,2553.53023081,-8209.65327632,690,565,698,"2 days, 8:17:00",202620,"2 days, 12:56:00",219360,"2 days, 4:35:00",189300,11.932044929631289,0.7318899619532132,29616.60973948003,2021-11-26 08:00:00,1637913600000.0,2023-01-01 00:00:00,1672531200000.0,9849.322680799976,39465.932420280005,973.46695113,40465.93242028003,2023-03-13 11:10:28,1678702228,already in sl,0,,,,,,
DemaSmaCrossoverHopt,DemaSmaCrossoverHopt.py,DemaSmaCrossoverHopt-spot-1h-2023-03-13_11-16-59.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1h,2819.5818038499197,1819.5818038499958,1.8195818038499958,0.2126904480140852,0.38498368571957087,0.2592624896424279,1.007140854595317,0.004538212027628052,0.9173845783710006,0.23184436824931104,5907,0,10300,16207,0.36447214166718084,0.0,0.6355278583328191,681.6749762547948,23,0.46,16207,0,0.0012001727280529725,-0.010853387960752645,1.8195818038499958,1.8195818038499958,0.0,1819.5818038499958,1819.5818038499958,0.0,1.9313793298663335,-0.25,11047906.34016146,8.26,6.778835728356005,USDT,493542,10,0,,0.0,0,0,1,0,0.0,0,1.9042206381101223,-1.9623071830935555,5275.79223619,-3462.24467018,845,137,978,16:56:00,60960,23:06:00,83160,13:24:00,48240,23.235407458934947,0.9173845783710006,30953.589405060055,2021-11-10 15:00:00,1636556400000.0,2023-01-01 00:00:00,1672531200000.0,1787.5374187899088,32741.12682384996,682.875761889999,33620.45362744997,2023-03-13 11:10:28,1678702228,already in sl,0,,,,,,
DemaSmaCrossoverHopt,DemaSmaCrossoverHopt.py,DemaSmaCrossoverHopt-spot-30m-2023-03-13_11-24-33.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,30m,77.85453061999885,-922.1454693800002,-0.9221454693800002,-0.4715417388953598,-8.43257841012285,-5.103528072718085,0.9507152484002784,-0.03315776306294316,0.9345524430670391,-0.5045642354193003,8797,0,18087,26884,0.3272206516887368,0.0,0.6727793483112632,43.62997418113897,19,0.38,26884,0,-0.0006502642811856692,-0.009376854561454376,-0.9221454693800002,-0.9221454693800002,0.0,-922.1454693800002,-922.1454693800002,0.0,-1.2903037991541122,-0.25,1172948.22588574,18.4,5.314873936914085,USDT,881417,10,0,,0.0,0,0,1,0,0.0,0,2.3943073719635524,-1.3320728562999105,169.13639438,-112.77241772,614,11,835,8:32:00,30720,12:52:00,46320,6:26:00,23160,22.857589665009,0.9345524430670391,1110.1779760400013,2019-04-03 20:00:00,1554321600000.0,2022-12-31 19:00:00,1672513200000.0,-922.2532273800014,187.9247486599999,77.74677261999886,1187.92474866,2023-03-13 11:10:28,1678702228,already in sl,0,,,,,,
DemaSmaCrossoverHopt,DemaSmaCrossoverHopt.py,DemaSmaCrossoverHopt-spot-15m-2023-03-13_11-31-24.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,42.913334320000445,-957.0866656799999,-0.9570866656799999,-0.5446115096429723,-20.579195607368636,-11.099622647043025,0.7714687719475807,-0.16535900305843076,0.9590246813742289,-0.5678805980911507,3627,0,9494,13121,0.2764271015928664,0.0,0.7235728984071336,34.758896123222314,1,0.02,13121,0,-0.0023222751950278866,-0.007040525373968437,-0.9570866656799999,-0.9570866656799999,0.0,-957.0866656799999,-957.0866656799999,0.0,-1.3050215930086,-0.25,456071.4760328,8.98,5.18837879436268,USDT,66553,10,0,,0.0,0,0,1,0,0.0,0,0.9547191968239165,-0.7769593011794547,69.00373504,-44.58737069,405,6,707,4:32:00,16320,7:49:00,28140,3:16:00,11760,30.95385658849534,0.9590246813742289,1004.3838133099996,2019-01-10 05:45:00,1547099100000.0,2022-01-22 15:30:00,1642865400000.0,-957.0866656799996,47.297147630000005,42.913334320000445,1047.29714763,2023-03-13 11:10:28,1678702228,already in sl,0,,,,,,
DemaSmaCrossoverHopt,DemaSmaCrossoverHopt.py,DemaSmaCrossoverHopt-spot-5m-2023-03-13_11-44-14.json,binance,spot,2020-01-01 00:00:00,1577836800000.0,2023-01-01 00:00:00,1672531200000.0,20200101-20230101,1000,50,compounding,unlimited,5m,42.8431737899964,-957.1568262099998,-0.9571568262099999,-0.6497512132495986,-52.73789384631835,-25.893748152570904,0.63205732725516,-0.2739545374883421,0.9571277944441408,-0.6788552344015321,3309,0,9645,12954,0.2554423344140806,0.0,0.7445576655859194,33.25130414785394,2,0.04,12954,0,-0.0023550507186771734,-0.005097922015079837,-0.9571568262099999,-0.9571568262099999,0.0,-957.1568262099998,-957.1568262099998,0.0,-1.743207360391842,-0.25,430737.3939313,11.82,4.119207696235764,USDT,195495,10,0,,0.0,0,0,1,0,0.0,0,1.7148009603255434,-0.9189287059276525,36.63582437,-44.4329996,86,0,272,1:38:00,5880,3:08:00,11280,1:07:00,4020,30.500493726748036,0.9571277944441408,956.4796563400037,2020-01-01 04:55:00,1577854500000.0,2020-12-23 15:55:00,1608738900000.0,-957.1568262100036,-0.67716987,42.8431737899964,999.32283013,2023-03-13 11:10:28,1678702228,already in sl,0,,,,,,
DemaSmaCrossoverHopt,DemaSmaCrossoverHopt.py,DemaSmaCrossoverHopt-spot-1d-2023-03-13_11-56-16.json,binance,spot,2017-08-17 00:00:00,1502928000000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1d,11939.94161970002,10939.9416197,10.939941619699999,0.5858337961344848,0.7346963391752727,0.8031252427112483,1.1826306629484784,-0.07562076133207207,0.37761063888250773,1.5514229097680827,922,195,428,1545,0.5967637540453075,0.1262135922330097,0.27702265372168283,719.3062204505891,30,0.6,1545,0,0.018723065202470992,0.07392607392607392,10.939941619699999,10.939941619699999,0.0,10939.9416197,10939.9416197,0.0,28.196611162373564,-0.282,1111328.1105961602,0.79,7.62046276829005,USDT,10403,10,0,,0.0,0,0,1,0,0.0,0,1.072927072923092,-2.833717885388255,1103.1818713,-3950.1692282,483,1123,242,"4 days, 2:05:00",353100,"2 days, 6:21:00",195660,"6 days, 3:49:00",532140,4.214901134259815,0.37761063888250773,7183.935251799998,2021-11-25 00:00:00,1637798400000.0,2022-09-21 00:00:00,1663718400000.0,10840.780982520017,18024.716234320014,864.10140121,19024.716234320014,2023-03-13 11:54:55,1678704895,already in SL,1,,,,,,
GodStra,GodStra.py,GodStra-spot-1d-2023-03-13_12-44-09.json,binance,spot,2017-08-17 00:00:00,1502928000000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1d,1846.6907678499988,846.6907678499999,0.84669076785,0.12081337172957363,0.18050588488961555,0.16225175948997744,1.0865005582459895,-0.16179422756994277,0.6078722387174629,0.1987479671459833,384,115,138,637,0.6028257456828885,0.18053375196232338,0.21664050235478807,184.66851768229196,12,0.24,637,0,0.017619584133588467,0.09014985011994436,0.84669076785,0.84669076785,0.0,846.6907678499999,846.6907678499999,0.0,1.355622121484059,-0.34549,117633.84576361999,0.32,7.62046276829005,USDT,129,10,1,0.22673,0.2684,1,0,1,0,0.0,0,1.0657342657696942,-2.7637684008908194,332.60588095,-449.23993175,292,1256,87,"12 days, 3:39:00",1049940,"5 days, 14:30:00",484200,"18 days, 9:55:00",1590900,8.140084310995867,0.6078722387174629,2862.7201695700014,2021-10-27 00:00:00,1635292800000.0,2023-01-01 00:00:00,1672531200000.0,846.690767849999,3709.4109374200007,597.4649320699998,4846.494653440001,2023-03-13 12:42:10,1678707730,already in SL,0,,,,,,
GodStra,GodStra.py,GodStra-spot-4h-2023-03-13_12-48-09.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,4h,3648.5440000999974,2648.5440000999997,2.6485440001,0.2722537088844956,0.2716312183060532,0.2877715669944144,1.141423204497148,-0.11921108156682159,0.5888451227328435,0.4623519808077207,478,115,170,763,0.6264744429882044,0.15072083879423329,0.22280471821756226,286.50845338537357,15,0.3,763,0,0.0255600226090164,0.09014985013710208,2.6485440001,2.6485440001,0.0,2648.5440000999997,2648.5440000999997,0.0,4.379792536458279,-0.34549,218605.94993304,0.39,6.874541178909492,USDT,3890,10,1,0.22673,0.2684,1,0,1,0,0.0,0,1.4209790209953919,-4.132716982615163,751.36162135,-835.46661304,335,1190,110,"11 days, 3:38:00",963480,"5 days, 16:35:00",491700,"15 days, 12:13:00",1339980,7.845987489365972,0.6098782589900201,5225.348058170002,2021-11-12 04:00:00,1636689600000.0,2023-01-01 00:00:00,1672531200000.0,2648.5440000999974,7873.89205827,506.0356055899998,8873.892058270001,2023-03-13 12:42:10,1678707730,already in SL,0,,,,,,
GodStra,GodStra.py,GodStra-spot-1h-2023-03-13_13-03-09.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1h,4584.886113730003,3584.886113730001,3.584886113730001,0.32748625011345545,0.33959404793287634,0.3623325493415107,1.1729952427320187,-0.10048081270434528,0.4882512816621842,0.6707330065751669,503,110,177,790,0.6367088607594936,0.13924050632911392,0.2240506329113924,310.42340294608863,16,0.32,790,0,0.02862245445665932,0.09014985013726438,3.584886113730001,3.584886113730001,0.0,3584.886113730001,3584.886113730001,0.0,7.149561405800371,-0.34549,245234.48832741,0.4,6.778835728356005,USDT,15864,10,1,0.22673,0.2684,1,0,1,0,0.0,0,1.9565234765508013,-4.4663638973616395,865.67363644,-1218.83805304,341,1186,108,"10 days, 23:29:00",948540,"5 days, 18:19:00",497940,"15 days, 17:52:00",1360320,7.689701095308281,0.6108717416465407,4374.366639500002,2021-11-04 14:00:00,1636034400000.0,2023-01-01 00:00:00,1672531200000.0,3584.8861137300023,7959.252753230004,485.6195641700002,8959.252753230005,2023-03-13 12:42:10,1678707730,already in SL,0,,,,,,
GodStra,GodStra.py,GodStra-spot-30m-2023-03-13_13-32-46.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,30m,6062.766575829995,5062.766575829999,5.062766575829999,0.5686779236410573,0.4895041638203244,0.5152456491262323,1.184098395410062,-0.09517935466001193,0.5011277059741577,1.1347964138913187,503,106,172,781,0.6440460947503202,0.1357234314980794,0.22023047375160051,416.38643810005124,15,0.3,781,0,0.032284657896718034,0.09014985014640331,5.062766575829999,5.062766575829999,0.0,5062.766575829999,5062.766575829999,0.0,13.211000414403975,-0.34549,325197.80815614003,0.53,5.314873936914085,USDT,42193,10,1,0.22673,0.2684,1,0,1,0,0.0,0,1.6100823828386936,-4.129810468665836,886.46858474,-1530.50715891,347,1016,95,"10 days, 15:26:00",919560,"5 days, 16:42:00",492120,"15 days, 19:35:00",1366500,8.826561631234828,0.6485356499201125,6090.176468780006,2021-10-27 15:00:00,1635346800000.0,2023-01-01 00:00:00,1672531200000.0,5062.766575829995,11152.943044610001,593.09962873,12152.943044610001,2023-03-13 12:42:10,1678707730,already in SL,0,,,,,,
GodStra,GodStra.py,GodStra-spot-15m-2023-03-13_14-33-49.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,6625.380381050002,5625.380381049999,5.625380381049999,0.6038442161027633,0.5029733170837078,0.5362260022865222,1.192785500084761,-0.09740303784980409,0.47907360040928637,1.2604414344411419,492,110,177,779,0.631578947368421,0.14120667522464697,0.22721437740693196,448.2501618044416,15,0.3,779,0,0.033363349110435585,0.09014985014548729,5.625380381049999,5.625380381049999,0.0,5625.380381049999,5625.380381049999,0.0,15.354860351723197,-0.34549,349186.87604566,0.53,5.18837879436268,USDT,71737,10,1,0.22673,0.2684,1,0,1,0,0.0,0,1.6100823828217785,-4.481014883849216,846.87514011,-1522.6927659,336,1022,100,"10 days, 16:12:00",922320,"5 days, 19:02:00",500520,"13 days, 22:38:00",1204680,8.531354836968983,0.6451920276300892,6093.077324790004,2021-10-27 19:15:00,1635362100000.0,2023-01-01 00:00:00,1672531200000.0,5625.380381050002,11718.457705840006,642.7840175399998,12718.457705840006,2023-03-13 12:42:10,1678707730,already in SL,0,,,,,,
GodStra,GodStra.py,GodStra-spot-15m-2023-03-14_17-58-29.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,14620.544516100006,13620.5445161,13.6205445161,0.9545264111080758,0.6835185673569593,1.2148587886803517,1.2094278018517102,0.014640902525836719,0.3562376303041661,2.6794654183306608,1695,22,242,1959,0.8652373660030628,0.011230219499744768,0.12353241449719245,736.8873924860083,17,0.34,1959,0,0.017115330810977356,0.05279005171362544,13.6205445161,13.6205445161,0.0,13620.5445161,13620.5445161,0.0,49.99779978009519,-0.327,1443562.4018800901,1.34,5.18837879436268,USDT,62705,10,1,0.01,0.056,1,0,1,0,0.0,0,1.8468362845460966,-3.6955952292227896,2434.16652387,-2937.70781126,494,855,112,"4 days, 4:22:00",361320,"2 days, 9:07:00",205620,"12 days, 22:04:00",1116240,8.714095988763269,0.6540627378263445,8090.54455083,2021-10-28 03:00:00,1635390000000.0,2023-01-01 00:00:00,1672531200000.0,13620.544516100006,21711.089066930006,686.7428547700003,22711.089066930006,2023-03-14 17:26:50,1678811210,test wit complete v1.0 stratscorer,1,,,,,,
Heracles,Heracles.py,Heracles-spot-1d-2023-03-14_18-51-20.json,binance,spot,2017-08-17 00:00:00,1502928000000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1d,918.76834536,-81.23165464,-0.08123165464,-0.01562963126826178,-0.08183739295449488,-0.0607327985979163,0.2730364050040738,-0.5574521046650371,0.10180650021999997,-0.1535229207809594,5,4,6,15,0.3333333333333333,0.26666666666666666,0.4,93.62482409333332,0,0.0,15,0,-0.05311656577189785,0.0,-0.08123165464,-0.08123165464,0.0,-81.23165464,-81.23165464,0.0,-0.776561622875353,-0.256,1404.3723613999998,0.01,7.62046276829005,USDT,0,10,0,,0.0,0,0,1,0,0.0,0,0.16583416587012545,-0.514815063942905,14.75737922,-50.96542399,5,1508,4,"9 days, 12:48:00",823680,"4 days, 19:12:00",414720,"14 days, 8:00:00",1238400,1.027968263844579,0.10180650021999997,101.80650022,2018-11-07 00:00:00,1541548800000.0,2018-11-27 00:00:00,1543276800000.0,-101.80650022,0.0,898.19349978,1000.0,2023-03-14 18:50:48,1678816248,already tested earlier,0,,,,,,
Heracles,Heracles.py,Heracles-spot-4h-2023-03-14_18-52-10.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,4h,621.8030781899989,-378.19692181000005,-0.37819692181000003,-0.08459710472303572,-0.20303160000697681,-0.20181898142184374,0.9531562507889793,-0.3871571677672755,0.7998193837253779,-0.10577026069185962,695,569,234,1498,0.46395193591455275,0.37983978638184246,0.15620827770360482,123.18143203798397,24,0.48,1498,0,0.0017946286482929414,0.0,-0.37819692181000003,-0.37819692181000003,0.0,-378.19692181000005,-378.19692181000005,0.0,-0.46044047558524037,-0.256,184525.7851929,0.76,6.874541178909492,USDT,116001,10,0,,0.0,0,0,1,0,0.0,0,0.9950049949802567,-1.8021598502806024,185.39568761,-500.36056604,425,1414,112,"8 days, 6:11:00",713460,"3 days, 20:23:00",332580,"14 days, 7:55:00",1238100,13.565398388159021,0.7998193837253779,2484.4071521600004,2021-11-10 08:00:00,1636531200000.0,2023-01-01 00:00:00,1672531200000.0,-378.1969218100011,2106.210230349999,489.71279433,3106.210230349999,2023-03-14 18:50:48,1678816248,already tested earlier,0,,,,,,
Heracles,Heracles.py,Heracles-spot-1h-2023-03-14_18-55-19.json,binance,spot,2017-08-17 04:00:00,1502942400000.0,2023-01-01 00:00:00,1672531200000.0,-20230101,1000,50,compounding,unlimited,1h,238.12853458999894,-761.8714654099998,-0.7618714654099998,-0.23428821922054088,-0.6153432400436479,-0.6245718106091186,0.913481412470349,-0.3323407229681753,0.8753857618631916,-0.2676399702022527,1191,760,454,2405,0.49521829521829525,0.316008316008316,0.18877338877338878,66.72960813513929,26,0.52,2405,0,0.00048137400762229924,0.0,-0.7618714654099998,-0.7618714654099998,0.0,-761.8714654099998,-761.8714654099998,0.0,-0.8474803919348268,-0.256,160484.70756501,1.23,6.778835728356005,USDT,875895,10,0,,0.0,0,0,1,0,0.0,0,1.007992007708069,-3.594348665483701,106.49988992,-502.6948797,671,1100,189,"7 days, 3:25:00",617100,"3 days, 12:50:00",305400,"11 days, 8:53:00",982380,16.999077941375063,0.8753857618631916,1672.7970398100001,2021-11-13 03:00:00,1636772400000.0,2023-01-01 00:00:00,1672531200000.0,-761.8714654100013,910.9255743999987,162.6068650799989,1910.9255743999988,2023-03-14 18:50:48,1678816248,already tested earlier,0,,,,,,
Heracles,Heracles.py,Heracles-spot-30m-2023-03-14_19-00-10.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,30m,1217.4730814900074,217.47308148999946,0.21747308148999947,0.050389129259240883,0.04693497590331038,0.05156127725657296,1.0064393600998838,-0.3115237411391364,0.8717329322879122,0.05780340215780512,1091,665,371,2127,0.5129290079924776,0.3126469205453691,0.17442407146215327,298.8596387398449,26,0.52,2127,0,0.007093812146058647,0.0037564470577472276,0.21747308148999947,0.21747308148999947,0.0,217.47308148999946,217.47308148999946,0.0,0.32622577497480154,-0.256,635674.4515996501,1.46,5.314873936914085,USDT,1801135,10,0,,0.0,0,0,1,0,0.0,0,1.0589410589186954,-3.8617220908960865,459.95821512,-3024.11382584,584,720,155,"6 days, 19:25:00",588300,"3 days, 9:56:00",294960,"10 days, 7:00:00",889200,14.747239660186494,0.8717329322879122,8274.231244539991,2021-05-12 14:30:00,1620829800000.0,2023-01-01 00:00:00,1672531200000.0,217.47308149000742,8491.704326029998,917.6529518199993,9491.704326029998,2023-03-14 18:50:48,1678816248,already tested earlier,0,,,,,,
Heracles,Heracles.py,Heracles-spot-15m-2023-03-14_19-09-54.json,binance,spot,2019-01-01 00:00:00,1546300800000.0,2023-01-01 00:00:00,1672531200000.0,20190101-20230101,1000,50,compounding,unlimited,15m,3125.974986120021,2125.9749861199994,2.1259749861199992,0.32941836771771404,0.22684831387214646,0.2704681019826082,1.0342694245591226,-0.2977288515244285,0.8086822929602304,0.4073520226489172,1174,675,375,2224,0.5278776978417267,0.3035071942446043,0.16861510791366907,522.0154527421178,25,0.5,2224,0,0.01136166852196878,0.008089930234737624,2.1259749861199992,2.1259749861199992,0.0,2125.9749861199994,2125.9749861199994,0.0,3.4377669562680273,-0.256,1160962.3668984699,1.52,5.18837879436268,USDT,3656012,10,0,,0.0,0,0,1,0,0.0,0,1.545857925353834,-4.35646701709101,1384.94397022,-5869.42803698,622,683,154,"6 days, 13:10:00",565800,"3 days, 7:03:00",284580,"10 days, 3:01:00",874860,12.2408704109836,0.8086822929602304,13213.207803009986,2021-05-15 12:30:00,1621081800000.0,2023-01-01 00:00:00,1672531200000.0,2125.9749861200203,15339.182789130005,714.6638432300006,16339.182789130005,2023-03-14 18:50:48,1678816248,already tested earlier,0,,,,,,
